Item,Vendor,Vendor Name,Description,Facility,Daily Movement,Days Supply,Cases In House,Pallets In House
3550460,5644,WHITEWAVE,STOK DECAF NOT TOO SWEET,2-Dairy,3,2.0,6,1
3550463,5644,WHITEWAVE,INTD CLD STN SWT CRM CRMR,2-Dairy,32,4.7,151,3
3550466,5644,WHITEWAVE,STOK DECAF UNSWEETENED,2-Dairy,6,0.8,5,1
3550483,5685,#MULTIVALUE,OIKOS TZ MX BRY YGRT,2-Dairy,45,12.6,569,9
3550485,5685,#MULTIVALUE,TOO GOOD VNL GRK YGRT,2-Dairy,22,8.3,182,3
3550519,5685,#MULTIVALUE,OIKOS PRO DRINK STRW,2-Dairy,14,8.6,121,2
3550562,5685,#MULTIVALUE,TOO GOOD MB GRK YGRT,2-Dairy,17,9.2,157,2
3550583,5685,#MULTIVALUE,TOO GOOD STRWB GRK YGRT,2-Dairy,14,5.4,75,1
3550588,5685,#MULTIVALUE,OIKOS TZ STRW BRY YGRT,2-Dairy,29,11.3,329,5
3550595,5685,#MULTIVALUE,YCRN STRWBRY MM YGRT,2-Dairy,7,15.1,106,2
3550618,5685,#MULTIVALUE,DNML PCH CTTN CNDY YGRT,2-Dairy,13,12.5,162,2
3550620,5685,#MULTIVALUE,LNF TST CNT VAN YGRT,2-Dairy,19,9.9,188,3
3550625,5685,#MULTIVALUE,OIKOS PRO STWBRY YGRT,2-Dairy,27,15.4,416,3
3550633,5685,#MULTIVALUE,ACTV STRAWBERRY YGRT,2-Dairy,23,11.7,269,3
3550635,5685,#MULTIVALUE,ACTV VANILLA YGRT,2-Dairy,25,10.4,260,2
3550638,5685,#MULTIVALUE,ACTV PEACH YGRT,2-Dairy,21,16.6,348,3
3550684,5685,#MULTIVALUE,REMIX LNF STRW CHEESECAKE,2-Dairy,23,27.7,637,6
3550693,5685,#MULTIVALUE,TOO GOOD CCNT GRK YGRT,2-Dairy,12,6.7,80,1
3550700,5685,#MULTIVALUE,ACTV PROACT PLN YGRT,2-Dairy,5,4.0,20,2
3550701,5644,WHITEWAVE,STOK BLACK LIGHT RST 48OZ,2-Dairy,9,1.8,16,1
3550715,5644,WHITEWAVE,LOL HEAVY WHIPPING CREAM,2-Dairy,24,5.1,122,2
3550722,5644,WHITEWAVE,INTD FRNCH VNLLA CRMR,2-Dairy,19,6.5,123,5
3550728,5685,#MULTIVALUE,OIKOS PRO DRINK MANGO,2-Dairy,31,10.5,324,2
3550731,5685,#MULTIVALUE,OIKOS FUSION STRWB YGRT,2-Dairy,21,5.8,122,1
3550735,5685,#MULTIVALUE,REMIX OIKOS SALT CRML,2-Dairy,16,10.9,175,4
3550740,5685,#MULTIVALUE,REMIX LNF BROWNIE SUNDAE,2-Dairy,14,14.2,199,3
3550745,5685,#MULTIVALUE,LNF STRWB CHSCK GRK YGRT,2-Dairy,16,2.4,38,2
3550748,5685,#MULTIVALUE,OIKOS FUSION MX BRY YGRT,2-Dairy,20,16.2,324,2
3550805,5685,#MULTIVALUE,2GD KIDS STRW BAN YOG PCH,2-Dairy,6,14.2,85,1
3550814,5685,#MULTIVALUE,LNF STRWB CHSCK YGRT,2-Dairy,25,12.8,321,6
3550819,5644,WHITEWAVE,INTD HAZELNUT CREAMER,2-Dairy,18,3.8,68,2
3550823,5685,#MULTIVALUE,REMIX OIKOS SMORES,2-Dairy,16,22.8,365,2
3550824,5685,#MULTIVALUE,2GD KIDS PEAR BRY YOG PCH,2-Dairy,4,7.3,29,1
3550848,5685,#MULTIVALUE,OIKOS PRO VANLLA YGRT,2-Dairy,34,12.8,434,7
3550849,5685,#MULTIVALUE,LNF STRWBRY GRK YGRT,2-Dairy,18,11.4,205,2
3550850,5685,#MULTIVALUE,LNF VANILLA GRK YGRT,2-Dairy,27,11.7,316,5
3550855,5685,#MULTIVALUE,DANN OIKOS FUSION VAN,2-Dairy,9,6.8,61,1
3550862,5685,#MULTIVALUE,OIKOS PRO VNL YGRT,2-Dairy,19,8.3,157,2
3550863,5685,#MULTIVALUE,OIKOS PRO STBRY YGRT,2-Dairy,15,11.5,173,2
3550877,5685,#MULTIVALUE,OIKOS REMIX BERRY D,2-Dairy,12,1.0,12,1
3550878,5685,#MULTIVALUE,OIKOS REMIX COOKIES,2-Dairy,15,4.7,70,1
3550888,5685,#MULTIVALUE,LNF BLUBRRY GRK YGRT,2-Dairy,16,11.2,179,3
3550890,5685,#MULTIVALUE,LNF CHERRY GRK YGRT,2-Dairy,19,16.0,304,5
3550892,5685,#MULTIVALUE,ACTV STRWB BLBR YGRT,2-Dairy,12,10.9,131,3
3550894,5685,#MULTIVALUE,TOO GOOD ZS PEACH YGRT,2-Dairy,15,5.6,84,1
3550898,5685,#MULTIVALUE,DNML STR/MXBE LTD SMTH,2-Dairy,41,9.4,387,7
3550900,5685,#MULTIVALUE,ACTV CHRY BERRY YGRT,2-Dairy,12,9.3,112,2
3550904,5685,#MULTIVALUE,TOO GOOD ZS BLU YGRT,2-Dairy,14,11.6,162,2
3550905,5685,#MULTIVALUE,YCRN OREO YGRT,2-Dairy,14,22.0,308,4
3550970,5685,#MULTIVALUE,TOO GOOD ZS VAN YGRT,2-Dairy,14,7.1,100,2
3550971,5685,#MULTIVALUE,TOO GOOD ZS STR YGRT,2-Dairy,13,11.1,144,1
3550979,5685,#MULTIVALUE,ACTV ZRO ST/BN/BR YG DRNK,2-Dairy,29,8.7,252,2
3550980,5685,#MULTIVALUE,OIKOS PRO DRINK PEACH,2-Dairy,30,11.9,357,2
3550982,5685,#MULTIVALUE,OIKOS PRO DRINK ST/BAN,2-Dairy,42,12.3,518,3
3551040,5685,#MULTIVALUE,DNML STRWB KIWI SMTH,2-Dairy,14,23.4,327,6
3589171,7380,WHITE WAVE FOODS,SILK UNSWT COCONUT MILK,8-Produce,18,5.8,105,2
3590378,7380,WHITE WAVE FOODS,SILK UNSWT ALMOND MILK,8-Produce,37,4.9,183,3
3590554,5644,WHITEWAVE,STOK UNSWT ICD CFE BVG,2-Dairy,40,7.8,310,8
3590852,5644,WHITEWAVE,STOK NOT 2 SWT ICD CF BVG,2-Dairy,15,5.4,81,3
3595659,7380,WHITE WAVE FOODS,SILK UNSWT VAN ALMND MILK,8-Produce,26,4.4,114,2
3595785,7380,WHITE WAVE FOODS,SILK VANILLA SOY MILK,8-Produce,10,2.0,20,1
3595789,7380,WHITE WAVE FOODS,SILK ORIGINAL SOYMILK,8-Produce,20,4.4,87,1
3596982,7380,WHITE WAVE FOODS,SILK UNSWT SOYMILK,8-Produce,23,7.0,160,2
3502163,7869,BVF-CKE-CKR-VD-JS-AIP,SMRTWY SB DUTCH CHOC CKY,0-Grocery,2,45.0,90,1
3502281,7869,BVF-CKE-CKR-VD-JS-AIP,SMRTWY SB SNCKRDOODLE CKY,0-Grocery,4,8.5,34,1
3504100,7869,BVF-CKE-CKR-VD-JS-AIP,KRO FS ORIG SNACK CRACKER,0-Grocery,3,16.0,48,2
3504103,7869,BVF-CKE-CKR-VD-JS-AIP,KRO FS CNTRY CLUB CRACKER,0-Grocery,3,21.0,63,2
3504337,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CINNAMON GRAHAM STICK,0-Grocery,2,22.5,45,2
3506236,7869,BVF-CKE-CKR-VD-JS-AIP,SMRTWY SB OATMEAL CKY,0-Grocery,3,9.0,27,1
3500301,7869,BVF-CKE-CKR-VD-JS-AIP,KRO MTLGRN CNTRY CLB CRKR,0-Grocery,3,31.7,95,3
3500324,7869,BVF-CKE-CKR-VD-JS-AIP,KRO COUNTRY CLUB CRACKER,0-Grocery,6,33.2,199,8
3500921,7869,BVF-CKE-CKR-VD-JS-AIP,KRO SALTINE CRACKERS,0-Grocery,20,24.2,484,35
3500938,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CHNKY CHIPMATES CKYS,0-Grocery,5,4.0,20,1
3500997,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CHEWY CHIPMATES CKYS,0-Grocery,7,5.9,41,2
3501631,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CHKN BISCUIT CRACKER,0-Grocery,2,35.5,71,6
3501993,7869,BVF-CKE-CKR-VD-JS-AIP,KRO ORIG SNACK CRACKERS,0-Grocery,8,20.9,167,7
3502293,7869,BVF-CKE-CKR-VD-JS-AIP,KRO MINI BKD OYSTR CRCKRS,0-Grocery,6,33.0,198,7
3502514,7869,BVF-CKE-CKR-VD-JS-AIP,SWY GRAHAM CRACKERS,0-Grocery,3,8.0,24,1
3502616,7869,BVF-CKE-CKR-VD-JS-AIP,KRO ORIGINAL CHIPMATES,0-Grocery,3,11.7,35,2
3502650,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CHEWY CHIPMATES,0-Grocery,2,29.5,59,4
3502656,7869,BVF-CKE-CKR-VD-JS-AIP,KRO ORGINAL GRHM CRCKERS,0-Grocery,2,28.0,56,2
3502775,7869,BVF-CKE-CKR-VD-JS-AIP,KRO ORGL WHL WHT WHT CRSP,0-Grocery,1,15.0,15,2
3503286,7869,BVF-CKE-CKR-VD-JS-AIP,KRO HONEY GRAHAM CRACKERS,0-Grocery,11,18.1,199,5
3503371,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CHOC GRAHAM CRACKERS,0-Grocery,5,1.2,6,1
3503372,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CINNAMON GRAHAM CRKRS,0-Grocery,8,23.3,186,5
3503412,7869,BVF-CKE-CKR-VD-JS-AIP,KRO ORIG GRAHAM CRACKERS,0-Grocery,9,20.1,181,7
3504092,7869,BVF-CKE-CKR-VD-JS-AIP,KRO FRD PKL CHS BIT,0-Grocery,2,34.0,68,3
3504947,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CHIPMATES PNTBTR CKYS,0-Grocery,4,11.5,46,2
3505005,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CHIPMATES WHT CH CHNK,0-Grocery,2,30.0,60,3
3505008,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CHIPMATES CANDY CKYS,0-Grocery,2,11.5,23,2
3505025,7869,BVF-CKE-CKR-VD-JS-AIP,KRO VANILLA WAFERS,0-Grocery,15,23.9,359,12
3505026,7869,BVF-CKE-CKR-VD-JS-AIP,KRO OYSTER CRACKERS,0-Grocery,2,27.0,54,3
3505030,7869,BVF-CKE-CKR-VD-JS-AIP,KRO MINI VANILLA WAFERS,0-Grocery,7,21.7,152,7
3505031,7869,BVF-CKE-CKR-VD-JS-AIP,KRO LEMON WAFERS,0-Grocery,3,30.7,92,4
3505065,7869,BVF-CKE-CKR-VD-JS-AIP,KRO CHEDDAR CHESE BITS,0-Grocery,4,23.8,95,4
3505113,7869,BVF-CKE-CKR-VD-JS-AIP,KRO HONEY GRAHAM STICKS,0-Grocery,2,26.5,53,2
3505173,7869,BVF-CKE-CKR-VD-JS-AIP,KRO OLD STHRN PECAN CKY,0-Grocery,5,19.6,98,4
3550030,9295,BVF-REF-DGH-VD-JS-AIP,KRO ROLLED PIE CRUST 2CT,2-Dairy,11,3.5,39,1
3550044,9295,BVF-REF-DGH-VD-JS-AIP,KRO PIZZA CRUST,2-Dairy,6,6.7,40,1
3550074,9295,BVF-REF-DGH-VD-JS-AIP,KRO BUTTER CRESCENTS 8CT,2-Dairy,22,6.7,148,2
3550190,9295,BVF-REF-DGH-VD-JS-AIP,KRO CRM CHS CINN ROLL 8CT,2-Dairy,8,7.8,62,1
3550232,9295,BVF-REF-DGH-VD-JS-AIP,KRO JUMBO BTRMLK BIS 8CT,2-Dairy,19,13.8,262,3
3550265,9295,BVF-REF-DGH-VD-JS-AIP,KRO JMBO FLKY BTR BIS 8CT,2-Dairy,29,10.2,297,4
3550314,9295,BVF-REF-DGH-VD-JS-AIP,KRO JMBO BTR FLV BIS 8CT,2-Dairy,25,8.2,206,3
3550347,9295,BVF-REF-DGH-VD-JS-AIP,KRO FLKY JMBO BISCUIT 8CT,2-Dairy,16,14.9,238,3
3550486,9295,BVF-REF-DGH-VD-JS-AIP,KRO REG CRSCNT ROLLS 8CT,2-Dairy,12,7.3,88,2
3550723,9295,BVF-REF-DGH-VD-JS-AIP,KRO OEY GOEY CIN ROL 4CT,2-Dairy,4,2.5,10,1
3550836,9295,BVF-REF-DGH-VD-JS-AIP,KRO BTRMILK BISCUITS 4CT,2-Dairy,10,7.7,77,1
3550986,9295,BVF-REF-DGH-VD-JS-AIP,KRO CINN ROLLS W ICNG 8CT,2-Dairy,10,12.0,120,2
3500686,8839,PORT CITY LOGISTICS,KRO CHUNK LIGHT TUNA WTR,0-Grocery,24,13.4,322,5
3500774,8839,PORT CITY LOGISTICS,KRO SOLID WHITE TUNA WTR,0-Grocery,5,14.6,73,1
3500795,8839,PORT CITY LOGISTICS,KRO SOLID WHITE TUNA WTR,0-Grocery,3,43.3,130,1
3501131,8839,PORT CITY LOGISTICS,KRO CHUNK LIGHT TUNA WTR,0-Grocery,9,13.9,125,1
3501528,8839,PORT CITY LOGISTICS,KRO UNSWTND COCONUT FLAKE,0-Grocery,6,16.2,97,1
3501568,8839,PORT CITY LOGISTICS,KRO FLX 13G DRWSTG UNSCNT,0-Grocery,5,21.4,107,3
3501612,8839,PORT CITY LOGISTICS,KRO RECLOS SW BAG 90 CT,0-Grocery,26,29.2,760,9
3501690,8839,PORT CITY LOGISTICS,KRO RECLOS SW BAG 180 CT,0-Grocery,10,19.9,199,4
3501722,8839,PORT CITY LOGISTICS,KRO RECLOS GAL BG 19CT,0-Grocery,5,22.2,111,2
3501772,8839,PORT CITY LOGISTICS,KRO RECLOS GAL BG 38CT,0-Grocery,9,20.7,186,3
3501798,8839,PORT CITY LOGISTICS,KRO MNDARN ORANGES SYRP,0-Grocery,8,7.9,63,2
3501812,8839,PORT CITY LOGISTICS,KRO RECLOS QT ST BG 24 CT,0-Grocery,5,1.2,6,1
3501847,8839,PORT CITY LOGISTICS,KRO TALL KTCHN 13G DRWSTG,0-Grocery,26,14.4,375,8
3501873,8839,PORT CITY LOGISTICS,KRO MED 8G DRWSTG TSH BAG,0-Grocery,3,28.3,85,4
3501901,8839,PORT CITY LOGISTICS,KRO RECL GL FRZ BG 28 CT,0-Grocery,15,22.1,331,8
3501903,8839,PORT CITY LOGISTICS,KRO RECLOS SNK BG 90 CT,0-Grocery,9,9.6,86,3
3501906,8839,PORT CITY LOGISTICS,KRO FLX 13G DRWSTG UNSCNT,0-Grocery,11,24.0,264,8
3501928,8839,PORT CITY LOGISTICS,KRO RECLOS QT FRZ BG 38CT,0-Grocery,8,21.5,172,2
3501935,8839,PORT CITY LOGISTICS,KRO RECLOS SW BG 280CT,0-Grocery,5,42.4,212,4
3502691,8839,PORT CITY LOGISTICS,KRO CRSH PINEAPPLE SYRUP,0-Grocery,4,0.3,1,1
3502719,8839,PORT CITY LOGISTICS,KRO CHNK PINEAPPLE JCE,0-Grocery,1,211.0,211,3
3503221,8839,PORT CITY LOGISTICS,KRO PINEAPPLE TIDBITS JC,0-Grocery,1,75.0,75,1
3503991,8839,PORT CITY LOGISTICS,KRO MANDARIN OR IN JCE LT,0-Grocery,5,19.8,99,2
3504446,8839,PORT CITY LOGISTICS,KRO SWEETND COCONUT FLAKE,0-Grocery,4,26.3,105,3
3504455,8839,PORT CITY LOGISTICS,KRO FLAKE ALBACORE,0-Grocery,2,59.0,118,1
3504460,8839,PORT CITY LOGISTICS,KRO SWEETND COCONUT FLAKE,0-Grocery,5,0.2,1,1
3506368,8839,PORT CITY LOGISTICS,KRO DSTLKCH 13 GAL,0-Grocery,8,43.0,344,15
3506399,8839,PORT CITY LOGISTICS,KRO DSTLKTCH 13GAL,0-Grocery,8,38.4,307,6
3506470,8839,PORT CITY LOGISTICS,KRO LITE SLICED PEACHES,0-Grocery,3,131.3,394,8
3506559,8839,PORT CITY LOGISTICS,KRO YLW SLCD PCH HVY SYRP,0-Grocery,7,20.0,140,3
3506655,8839,PORT CITY LOGISTICS,KRO SLICED PEACHES,0-Grocery,5,2.0,10,1
3506665,8839,PORT CITY LOGISTICS,KRO FRT CKTL XTRA LT SYRP,0-Grocery,4,17.5,70,1
3506668,8839,PORT CITY LOGISTICS,KRO NSA SLC PEAR JCE CONC,0-Grocery,5,18.8,94,1
3506677,8839,PORT CITY LOGISTICS,KRO LITE FRUIT COCKTAIL,0-Grocery,4,34.5,138,3
3506681,8839,PORT CITY LOGISTICS,KRO XTRA CHRY MXD FT CKTL,0-Grocery,3,23.3,70,2
3506683,8839,PORT CITY LOGISTICS,KRO FRUIT COCKTAIL,0-Grocery,3,4.7,14,1
3506684,8839,PORT CITY LOGISTICS,KRO PEAR HLVS JUICE CONC,0-Grocery,2,8.5,17,1
3506688,8839,PORT CITY LOGISTICS,KRO SLCD PEARS JCE CONC,0-Grocery,3,13.0,39,1
3506691,8839,PORT CITY LOGISTICS,KRO SLICED PEACHES,0-Grocery,6,14.3,86,2
3506711,8839,PORT CITY LOGISTICS,KRO SLC PEAR XTRA LT SYRP,0-Grocery,3,43.7,131,2
3506714,8839,PORT CITY LOGISTICS,KRO FRUIT COCKTAIL IN HS,0-Grocery,2,7.0,14,1
3506716,8839,PORT CITY LOGISTICS,KRO SLC PCHS XTRA LT SYRP,0-Grocery,10,1.6,16,1
3512493,3229,PACTIV,#2 WHT SUPERMARKET TRAY,0-Grocery,5,46.8,234,20
3530532,3390,EDI-RR DONNELLEY,KRO PLUS CARD/APPLICATION,0-Grocery,5,32.2,161,2
3590542,8839,PORT CITY LOGISTICS,KRO CIN APLS PCH NSA 12CT,0-Grocery,6,11.0,66,1
3591131,8839,PORT CITY LOGISTICS,STO UNSWT COCONUT FLAKES,0-Grocery,4,26.3,105,3
3591612,1123,SUPERBAG OPERATING LTD,BLUE FC PLASTIC BAG,0-Grocery,382,13.0,"4,983",105
3594021,8839,PORT CITY LOGISTICS,KRO APLS PCH VTY NSA 12PK,0-Grocery,7,40.6,284,4
3594024,8839,PORT CITY LOGISTICS,KRO STR APL PCH NSA 12CT,0-Grocery,7,1.6,11,1
3594559,8839,PORT CITY LOGISTICS,KRO APLS PCH VTY NSA 24PK,0-Grocery,14,2.0,28,2
3594829,8839,PORT CITY LOGISTICS,STO CINN APLSC PCH 12CT,0-Grocery,4,6.5,26,1
3597028,3229,PACTIV,4D WHT SUPERMARKET TRAY,0-Grocery,5,57.2,286,25
3598492,3229,PACTIV,8H HEAVY WHITE MEAT TRAY,0-Grocery,3,46.7,140,17
3598494,3229,PACTIV,PCTV 25PZ WHITE MEAT TRAY,0-Grocery,14,87.7,"1,228",104
3582735,7125,GOTHAM GREENS,GTHMGRN BBY BTRHEAD BWL,8-Produce,11,7.2,79,4
3582942,7125,GOTHAM GREENS,GTHMGRN GREEN GODDESS SLD,8-Produce,8,3.1,25,2
3582946,7125,GOTHAM GREENS,GTHMGRN GRN LEAF LETTUCE,8-Produce,15,2.7,41,2
3582949,7125,GOTHAM GREENS,GTHMGRN CRUNCH LETTUCE,8-Produce,24,3.1,74,5
3582963,7125,GOTHAM GREENS,GTHMGRN SOUTHWEST SLD KIT,8-Produce,9,7.2,65,3
3582968,7125,GOTHAM GREENS,GTHMGRN CAESAR SALAD KIT,8-Produce,11,6.1,67,3
3583538,7125,GOTHAM GREENS,GTHMGRN SPRING GRMT MIX,8-Produce,15,3.2,48,4
3583539,7125,GOTHAM GREENS,GOTHAM GREEN ROMAINE,8-Produce,13,3.9,51,4
3583543,7125,GOTHAM GREENS,GTHMGRN ICEBERG CRUNCH,8-Produce,17,4.4,75,4
3583546,7125,GOTHAM GREENS,GTHMGRN GREEN LEAF CRISPY,8-Produce,18,3.9,70,4
3583547,7125,GOTHAM GREENS,GTHMGRN BUTTERHEAD,8-Produce,14,4.2,59,4
3583549,7125,GOTHAM GREENS,GTHMGRN BASIL,8-Produce,18,4.1,73,2
3583550,7125,GOTHAM GREENS,GTHMGRN LETTTUCE MEDLEY,8-Produce,12,1.8,22,2
3583551,7125,GOTHAM GREENS,GTHMGRN BUTTERHD LETTUCE,8-Produce,22,4.0,88,4
3585563,7125,GOTHAM GREENS,GTHMGRN BUTTERHEAD LIVING,8-Produce,24,4.6,111,5
3592018,5686,MOUNTAIN VALLEY SPRING COMPANY,MTVL SPRING WATER,0-Grocery,7,59.1,414,8
3596463,4736,FAMOUS WATER COMPANY,CRZY FZZ SPARKL MNRL WTR,0-Grocery,7,67.6,473,6
3596567,4736,FAMOUS WATER COMPANY,CRZY FZZ SPRKL MNRL WTR,0-Grocery,19,100.1,"1,901",20
3598498,8023,CRYSTAL GEYSER,CGYS ALPINE SPR WATER,0-Grocery,94,16.3,"1,529",11
3500249,3101,#MULTIVALUE,OZRK SPRING WATER PET,0-Grocery,120,2.0,241,6
3500269,3413,#MULTIVALUE,KRO SPRING WATER,0-Grocery,445,1.7,752,14
3500545,5480,#MULTIVALUE,OZARKA SPRING WATER 24PK,0-Grocery,"4,093",4.8,"19,621",251
3500723,3093,#MULTIVALUE,OZRK SPRING WATER 12PK,0-Grocery,58,10.0,580,10
3504591,3413,#MULTIVALUE,KRO DISTILLED WATER,0-Grocery,799,5.9,"4,685",84
3504672,3101,#MULTIVALUE,SPLASH REFR WLD BERRY 6PK,0-Grocery,22,25.5,562,8
3504675,3101,#MULTIVALUE,SPLSH REFR MAND ORG 6PK,0-Grocery,14,39.4,552,8
3520778,3101,#MULTIVALUE,OZRK SPRING WATER,0-Grocery,113,4.5,512,11
3531403,3413,#MULTIVALUE,CMFRTS PRFD WTR W FLRD,0-Grocery,64,3.3,210,4
3590082,5147,#MULTIVALUE,CGYS ALPNE SPRNG WTR 24PK,0-Grocery,290,1.7,490,6
3590292,5147,#MULTIVALUE,CGYS ALPNE SPRNG WTR 6PK,0-Grocery,34,3.2,108,2
3590494,8197,PREMIUM WATERS  INC.,KRO PURIFIED WATER,0-Grocery,4,4.0,16,16
3591255,1657,#MULTIVALUE,ST VPR DSTLD WTR 1GAL,0-Grocery,17,25.9,440,13
3592217,5147,#MULTIVALUE,CGYS ALPN SPRNG WATER,0-Grocery,196,0.9,178,4
3592545,3101,#MULTIVALUE,SPLSH REFR ACAI GRPE 6PK,0-Grocery,15,20.9,313,5
3594129,3101,#MULTIVALUE,PURE LIFE DISTILLED WATER,0-Grocery,14,21.6,302,7
3594249,3093,#MULTIVALUE,OZRK BOT PET SPRING,0-Grocery,65,9.0,588,14
3594267,3621,VANDERVOORT DAIRY,KROGER PRFD WTR,0-Grocery,7,7.4,52,52
3594435,8899,ABSOPURE,APBR PRFD DR WTR ECOPK,0-Grocery,52,16.9,877,15
3595023,3093,#MULTIVALUE,OZRK BOTTLED WATER 12PK,0-Grocery,138,8.4,"1,157",13
3595302,3101,#MULTIVALUE,PURE LIFE WATER 28PK,0-Grocery,922,6.9,"6,366",107
3595850,3413,#MULTIVALUE,KRO PURIFIED WATER 3PK,0-Grocery,29,19.2,557,10
3596101,3101,#MULTIVALUE,PURE LIFE WATER 12/8PK,0-Grocery,118,2.0,241,3
3596150,3101,#MULTIVALUE,NSTL PR LF PURIFIED WATER,0-Grocery,10,1.5,15,1
3585274,7151,WESCO BULK APPLES/CRUNCH,APPLES MINIONS BAG,8-Produce,9,13.3,120,6
3585394,5045,WESCO 4CT APPLES,STO APPLE COSMIC CRP TRAY,8-Produce,5,10.2,51,2
3598005,7020,WESCO CHERRIES,FNV CHERRIES RAINIER CLM,8-Produce,12,4.3,51,2
3552225,7020,WESCO CHERRIES,CHERRY DSPLY SLEEVE EMPTY,8-Produce,1,143.0,143,1
3580402,7080,#MULTIVALUE,KRO PEARS BARTLETT BAG,8-Produce,11,3.4,37,1
3580404,7151,WESCO BULK APPLES/CRUNCH,KRO PEARS ANJOU POUCH BAG,8-Produce,7,9.9,69,3
3580859,7020,WESCO CHERRIES,CHERRIES RED BG 10RW 12CT,8-Produce,133,9.9,"1,313",30
3581337,7020,WESCO CHERRIES,STO CHERRIES DARK RED CLM,8-Produce,3,29.3,88,3
3581694,6710,#MULTIVALUE,STO APPLES PINK LADY POLY,8-Produce,12,1.5,18,1
3582327,6710,#MULTIVALUE,APRICOTS RPC,8-Produce,19,0.7,13,1
3582568,7151,WESCO BULK APPLES/CRUNCH,PEARS RED,8-Produce,4,11.5,46,2
3582570,7151,WESCO BULK APPLES/CRUNCH,PEARS ANJOU EURO 2LYR,8-Produce,14,4.6,64,3
3583138,7020,WESCO CHERRIES,PS CHERRIES SKYLARRAE CLM,8-Produce,7,0.3,2,1
3583897,7080,#MULTIVALUE,PEARS BART LG 2L EURO 54-,8-Produce,25,4.7,117,4
3584014,7080,#MULTIVALUE,STO GRAPES RED SDLS CLM,8-Produce,24,7.8,186,4
3584019,7080,#MULTIVALUE,KRO GRAPES BLACK SDLS CLM,8-Produce,29,2.5,72,2
3584028,7080,#MULTIVALUE,STO GRAPES GREEN SDLS CLM,8-Produce,26,2.3,61,1
3584030,7080,#MULTIVALUE,KRO GRAPES RED SDLS CLM,8-Produce,75,7.0,522,13
3584031,7080,#MULTIVALUE,KRO GRAPES GREEN SDLS CLM,8-Produce,126,1.4,182,5
3584032,7080,#MULTIVALUE,GRAPES RUBY RUSH CLMSHL,8-Produce,11,20.4,224,6
3584034,7080,#MULTIVALUE,GRAPES COTTON CANDY,8-Produce,73,15.8,"1,150",26
3584080,7080,#MULTIVALUE,KRO GRAPES BLACK BAG,8-Produce,19,28.3,537,15
3584084,7080,#MULTIVALUE,KRO GRAPES RED BAG,8-Produce,108,22.5,"2,433",61
3584087,7080,#MULTIVALUE,KRO GRAPES GREEN BAG,8-Produce,153,16.2,"2,472",67
3585036,6710,#MULTIVALUE,APPLES RED DEL EURO LRG,8-Produce,41,5.8,236,6
3585049,7151,WESCO BULK APPLES/CRUNCH,APPLES FUJI 1/2 CTN ORG,8-Produce,10,7.3,73,1
3585069,6710,#MULTIVALUE,APPLES GRANNY EURO SML,8-Produce,11,5.8,64,3
3585106,6710,#MULTIVALUE,KRO APPLES GRNY SMTH POLY,8-Produce,36,6.1,221,12
3585107,7151,WESCO BULK APPLES/CRUNCH,APPLES GALA 1/2 CTN ORG,8-Produce,15,7.1,107,3
3585116,6710,#MULTIVALUE,APPLES GALA EURO LRG,8-Produce,53,4.4,232,7
3585205,6710,#MULTIVALUE,APPLES GALA EURO SML,8-Produce,11,7.6,84,3
3585227,7151,WESCO BULK APPLES/CRUNCH,APPLES SUGARBEE 1/2 CTN,8-Produce,13,8.4,109,2
3585259,7151,WESCO BULK APPLES/CRUNCH,APPLES COSMIC 1/2 CTN ORG,8-Produce,17,10.9,186,5
3585375,6710,#MULTIVALUE,KRO APPLES GALA POLY,8-Produce,59,5.9,350,18
3585377,6710,#MULTIVALUE,KRO APPLES HONEYCRSP POLY,8-Produce,40,4.0,160,8
3585379,6710,#MULTIVALUE,KRO APPLES FUJI POLY,8-Produce,16,5.9,94,5
3585427,7151,WESCO BULK APPLES/CRUNCH,CHFR APPLES RCKIT SHUTTLE,8-Produce,62,1.5,90,3
3585495,7151,WESCO BULK APPLES/CRUNCH,APPLES COSMIC CRISP EURO,8-Produce,78,5.2,406,11
3585533,7151,WESCO BULK APPLES/CRUNCH,APPLES HNYCRSP 1/2CTN ORG,8-Produce,25,7.7,193,4
3585557,6710,#MULTIVALUE,KRO APPLES PINK LADY POLY,8-Produce,36,4.0,144,8
3585607,7151,WESCO BULK APPLES/CRUNCH,KRO APPLES ENVY POLY,8-Produce,16,5.7,91,5
3585852,7151,WESCO BULK APPLES/CRUNCH,PRSL APPLES SUGAR BEE PCH,8-Produce,8,8.8,70,1
3585859,7151,WESCO BULK APPLES/CRUNCH,KRO APL COSMIC CRSP POLY,8-Produce,33,4.5,150,8
3585871,6710,#MULTIVALUE,STO COSMIC CRISP POLY,8-Produce,10,2.2,22,1
